lemmas,onerilen_konular
"['aycell', 'çalış', 'pişman', 'para', 'transfer', 'kart', 'güvenlik', 'sebep', 'kapa', 'hesap', 'müdahale', 'bile', 'hak', 'para', 'engel', 'koy', 'siz', 'kimse', 'öner', 'gerçekten', 'hizmet', 'yavaş', 'berbat', 'aycell', 'işlem', 'ilk', 'son']","['hizmet yavaş', 'pişman para', 'kart güvenlik', 'yavaş berbat', 'çalış pişman']"
"['turkcell', 'lütfen', 'başka', 'şirket', 'çalış', 'kripto', 'tahmini', 'cepzone', 'kendi', 'uzak', 'turkcell', 'başka', 'şirket', 'ihtiyaç', 'yok', 'gerek', 'şirket']","['turkcell', 'uzak turkcell', 'başka şirket', 'turkcell lütfen', 'kripto']"
"['banka', 'kart', 'üst', 'yükle', 'komisyon', 'mantık', 'hesap', 'yükle', 'iste', 'komisyon', 'yüklem', 'işlem', 'lazım', 'durum', 'son', 'derece', 'işlev', 'kıl']","['banka kart', 'yükle komisyon', 'komisyon yüklem', 'hesap yükle', 'komisyon mantık']"
"['banka', 'hesap', 'ücret', 'transfer', 'limit', 'seviye', 'düşür', 'gerek', 'adım', 'birçok', 'müşteri', 'önce', 'sınır', 'çeki', 'kadar', 'kullan', 'düşün']","['transfer limit', 'ücret transfer', 'banka hesap', 'hesap ücret', 'banka']"
"['karışık', 'kampanya', 'çorba', 'anla', 'çaba', 'sarf', 'gerek', 'yok', 'şura', 'mesaj', 'yok', 'katılım', 'sağla', 'hadi', 'kampanya', 'katıl', 'kampanya', 'fayda', 'yükle', 'şikayet', 'yaz', 'hafta', 'incele', 'anla', 'yorum', 'kadar', 'karışık', 'anlam', 'papara', 'örnek']","['karışık kampanya', 'kampanya fayda', 'kampanya katıl', 'hadi kampanya', 'kampanya']"
"['program', 'kur', 'sil', 'kullan', 'bile', 'belli', 'süre', 'sonra', 'mobil', 'öde', 'alt', 'yasal', 'hırsız', 'hesap', 'para', 'çek', 'yarış', 'tıkla', 'soru', 'bil', 'devam', 'buton', 'koy', 'san', 'soru', 'geç', 'buton', 'tıkla', 'onay', 'yine', 'hesap', 'para', 'çek', 'güzel', 'dolandiricilik', 'yöntem', 'allah', 'bela', 'zaten', 'halt', 'yara', 'vere', 'hediye', 'günlük', 'resmen', 'sazan']","['para çek', 'geç buton', 'devam buton', 'buton koy', 'buton']"
"['aycell', 'hesap', 'kendi', 'iman', 'para', 'gönder', 'hay', 'yok', 'banka', 'askı', 'kal', 'banka', 'böyle', 'saçmalık', 'gönder', 'siz', 'kasa', 'hisse', 'turkcell', 'herturlu', 'biz', 'geçir', 'yazık', 'kimse', 'dene', 'yalan', 'herhafta', 'puan', 'oda', 'bok', 'yara', 'aycell', 'kart', 'para', 'koy', 'hicbirsey', 'para', 'yükle', 'sonra', 'git', 'peşin', 'kapa', 'kes', 'gönder', 'para', 'siz']","['yok banka', 'banka böyle', 'para gönder', 'gönder para', 'banka askı']"
"['kart', 'para', 'yükle', 'şimdiiiii', 'kaydol', 'çalış', 'yer', 'kapa', 'yaz', 'kapa', 'diyorki', 'gerek', 'kapa', 'kapa', 'devam', 'kapa', 'hata', 'lütfen', 'çöz', 'problem', 'destek', 'iste']","['yükle şimdiiiii', 'şimdiiiii kaydol', 'çöz problem', 'gerek kapa', 'kapa hata']"
"['kampanya', 'katılım', 'sağla', 'iki', 'tane', 'mayıs', 'mayıs', 'ara', 'yükle', 'para', 'birey', 'yükle', 'aycell', 'hesap', 'hepsiburada', 'üzeri', 'alışveriş', 'hesap', 'yat', 'fatura', 'yatır', 'yine', 'hesap', 'birey', 'yat', 'gerek', 'var', 'millet', 'kan']","['fatura yatır', 'hesap hepsiburada', 'yine hesap', 'kampanya katılım', 'hesap yat']"
"['selamünaleyküm', 'banka', 'hesap', 'aycell', 'para', 'yükle', 'aycell', 'hasa', 'gözük', 'ilk', 'yaz', 'yorum', 'sil', 'yardımcı', 'gerek', 'yer']","['selamünaleyküm banka', 'banka hesap', 'banka', 'yaz yorum', 'hesap']"
"['para', 'transfer', 'para', 'yok', 'ilgilen', 'para', 'orta', 'yok', 'turkcell', 'yakış', 'biz', 'fatura', 'biraz', 'gecik', 'hemen', 'işlem', 'baslatirsiniz', 'biz', 'müşteri', 'amenna', 'yok', 'öyle', 'kuru', 'kuruş', 'kadar', 'düş', 'hal', 'bak', 'para', 'yarın', 'gerek', 'yer', 'baş', 'vuru', 'artı', 'turkcell', 'kurtul', 'buka', 'pes', 'artık', 'aciz', 'biçim', 'işle', 'denge', 'böyle', 'git']","['fatura biraz', 'işlem baslatirsiniz', 'biz fatura', 'gecik hemen', 'kuruş kadar']"
"['saçma', 'hesap', 'kart', 'para', 'yükle', 'paket', 'türlü', 'öde', 'işlem', 'para', 'geri', 'çek', 'işlem', 'gerek']","['türlü öde', 'hesap kart', 'saçma hesap', 'öde işlem', 'işlem para']"
"['iyi', 'değil', 'fatura', 'borç', 'yaz', 'fatura', 'tekrar', 'düzenle', 'para', 'geri', 'zaten', 'kullan']","['fatura tekrar', 'fatura borç', 'borç yaz', 'yaz fatura', 'borç']"
"['arkadaş', 'önce', 'iyi', 'şimdi', 'kötü', 'türlü', 'hazır', 'limit', 'aktifliyemiyirum', 'işlem', 'gerçek']","['limit aktifliyemiyirum', 'hazır limit', 'arkadaş önce', 'arkadaş', 'limit']"
"['düzenle', 'yok', 'lira', 'birden', 'kaybol', 'son', 'hareket', 'yok', 'anla']","['düzenle yok', 'hareket yok', 'kaybol son', 'birden kaybol', 'yok anla']"
"['saat', 'fast', 'saat', 'hala', 'hesap', 'aktar', 'bekle', 'sür', 'etkin', 'kullan', 'rezalet', 'ürün', 'kaçır', 'otomatik', 'mesaj', 'durum', 'ilgilen', 'gerek', 'gönder', 'miktar', 'hesap', 'yansı', 'saat', 'yapamıyormusunuz']","['saat yapamıyormusunuz', 'fast saat', 'saat fast', 'yansı saat', 'kaçır otomatik']"
"['yahu', 'üye', 'olucak', 'yem', 'para', 'meri', 'mesaj', 'hediye', 'kazan', 'şimdi', 'para', 'öde', 'hediye', 'alaca', 'yer', 'kal', 'hediye', 'anlam', 'kazan', 'hat', 'direk', 'geç', 'lazım', 'değil', 'bahane', 'üye', 'havuz', 'amma', 'enayi', 'san', 'biz', 'sağlam', 'tezgah', 'kur', 'bırak', 'millet', 'cep', 'para', 'göz', 'dikme', 'sevda', 'neyse', 'hak', 'zaten', 'paket', 'alimlarinda', 'yazaç', 'gece', 'gece', 'uğraş', 'iste']","['öde hediye', 'kal hediye', 'şimdi para', 'paket alimlarinda', 'zaten paket']"
"['eski', 'telefon', 'kullaniyodum', 'telefon', 'yükle', 'yeni', 'şifre', 'oluş', 'falan', 'giriş', 'önce', 'aycell', 'i̇nternet', 'parti', 'wifi', 'biz', 'kapa', 'kapa', 'kullan', 'i̇nternet', 'gerek', 'sinir', 'catladim']","['wifi biz', 'wifi', 'parti wifi', 'telefon kullaniyodum', 'eski telefon']"
"['keşke', 'arkadaşlarimiza', 'iste', 'kadar', 'puan', 'gönder', 'limit']","['kadar puan', 'puan gönder', 'keşke arkadaşlarimiza', 'arkadaşlarimiza iste', 'iste kadar']"
"['kötü', 'paket', 'yükle', 'kimlik', 'bilgi', 'iste', 'yanlış', 'gir', 'zaman', 'kendi', 'kapa', 'yeni', 'işlem', 'bird', 'doğum', 'tarih', 'gir', 'git', 'saçma', 'lütfen', 'düzel', 'ilk', 'zaman', 'iyi']","['doğum tarih', 'kötü paket', 'doğum', 'ilk zaman', 'yanlış gir']"
"['insan', 'yardım', 'işaret', 'bırak', 'köşe', 'yıl', 'önce', 'hesap', 'kullan', 'hesap', 'don', 'eski', 'posta', 'yeni', 'şifre', 'direk', 'eski', 'eposta', 'git', 'eski', 'eposta', 'orta', 'kaldır', 'kullan', 'giriş', 'çalış', 'böyle', 'hesap', 'yok', 'giriş']","['eski eposta', 'yeni şifre', 'eposta git', 'şifre', 'kullan hesap']"
"['sürekli', 'işlem', 'gerçek', 'sonra', 'dene', 'uyarı', 'program', 'eksik', 'yetersiz', 'söz', 'konu']","['dene uyarı', 'uyarı program', 'uyarı', 'eksik yetersiz', 'program eksik']"
"['rezalet', 'lazım', 'oda', 'fatura', 'gün', 'kafa', 'saat', 'bırak', 'kardeş']","['saat bırak', 'lazım oda', 'rezalet lazım', 'oda fatura', 'fatura gün']"
"['sakın', 'para', 'falan', 'yükle', 'arkadaş', 'hesap', 'görün', 'geri', 'iade', ""i̇nternet'te"", 'mağdur', 'yorum', 'bak', 'para', 'kap', 'para', 'işle', 'düşün', 'maliye', 'tarafından', 'incele', 'gerek', 'yeni', 'çiftlikbank', 'vaka']","['sakın para', 'çiftlikbank vaka', 'para işle', 'kap para', 'çiftlikbank']"
"['dolandır', 'resmen', 'aylık', 'çekim', 'para', 'çek', 'öner', 'tam', 'sahtekar', 'var', 'dolandırıcı']","['sahtekar var', 'sahtekar', 'var dolandırıcı', 'tam sahtekar', 'dolandırıcı']"
"['boş', 'los', 'kart', 'yıl', 'kullan', 'hiçbir', 'yara', 'gerek', 'yok', 'boş', 'boş', 'vakit', 'kayıp']","['yok boş', 'boş boş', 'boş los', 'boş', 'gerek yok']"
"['berbat', 'gir', 'güvenlik', 'neden', 'hesap', 'don', 'şifre', 'yenile', 'buton', 'basın', 'öyle', 'buton', 'yok', 'sorun', 'çöz', 'arz', 'lando', 'jsudkdmxjdkxmxnnzjzjzjz']","['şifre yenile', 'şifre', 'yenile buton', 'buton yok', 'don şifre']"
"['fan', 'değil', 'turkcell', 'güvence', 'tek', 'sorun', 'atp', 'para', 'çek', 'biraz', 'paha', 'komisyon', 'ücret', 'örnek', 'tam', 'çekim', 'yad', 'iste', 'komisyon', 'ücret', 'biraz', 'paha', 'yok', 'önem', 'eksik', 'master', 'temsilci', 'yok', 'tosya', 'var', 'ciddi', 'durum', 'bird', 'market', 'puan', 'biraz', 'gerile']","['ücret biraz', 'değil turkcell', 'paha komisyon', 'önem eksik', 'turkcell güvence']"
"['iyi', 'değil', 'puan']","['iyi değil', 'değil puan', 'değil', 'iyi', 'puan']"
"['eski', 'google', 'hesap', 'aycell', 'sonra', 'sil', 'google', 'hesap', 'sil', 'aycell', 'şifre', 'unut', 'şimdi', 'yeni', 'google', 'hesap', 'aycell', 'telefon', 'numara', 'yardım', 'hemen', 'diyoki', 'eski', 'hesap', 'don', 'deva', 'getir', 'yenile', 'yenile', 'eski', 'google', 'hesap', 'diyorki', 'hesap', 'doğrula', 'eski', 'hesap', 'şifre', 'gönder', 'hesap', 'sil', 'şifre', 'gör']","['google hesap', 'hesap şifre', 'şifre unut', 'eski google', 'şifre gönder']"
"['öner', 'para', 'çek', 'iste', 'işlem', 'geçersiz']","['işlem geçersiz', 'para çek', 'geçersiz', 'çek iste', 'çek']"
"['fatura', 'öde', 'problem', 'var', 'acilen', 'çöz', 'gerek']","['öde problem', 'fatura öde', 'fatura', 'öde', 'problem var']"
"['gerçekten', 'boş', 'gerek', 'kart', 'ufak', 'işlem', 'bile', 'kriz', 'getir', 'kart', 'asla', 'kullan', 'kesinlikle', 'tavsiye', 'kart']","['tavsiye kart', 'gerek kart', 'kart ufak', 'getir kart', 'kart asla']"
"['siz', 'başla', 'wiki', 'kapa', 'kapa', 'i̇nternet', 'bağlantı', 'gerek']","['başla wiki', 'wiki kapa', 'wiki', 'bağlantı gerek', 'bağlantı']"
"['kullan', 'turkcell', 'gerek']","['kullan turkcell', 'turkcell gerek', 'kullan', 'turkcell', 'gerek']"
"['merhaba', 'kendi', 'numara', 'hesap', 'giriş', 'şifre', 'unut', 'yenile', 'kullan', 'posta', 'adres', 'değil', 'şua', 'kullan', 'şifre', 'yok', 'yuzunden', 'giriş', 'posta', 'adresımı', 'degiştırmem', 'yardımcı', 'sevin', 'kullan', 'iste']","['giriş şifre', 'kullan şifre', 'şifre unut', 'şifre', 'adresımı degiştırmem']"
"['şifre', 'unut', 'türlü', 'yenile', 'saçma', 'dkdkdkfk']","['şifre unut', 'saçma dkdkdkfk', 'yenile saçma', 'dkdkdkfk', 'şifre']"
"['mesela', 'isim', 'kart', 'sipariş', 'yad', 'secure', 'onay', 'ziraat', 'banka', 'para', 'yükle', 'azıcık', 'sıkıntı', 'sıkıntı', 'deneme', 'gerek', 'bide', 'tam', 'ücret', 'değiş', 'güzel', 'arayüz', 'değiş', 'öneri', 'dikkat', 'ileri', 'yarar', 'dinle', 'lütfen']","['isim kart', 'kart sipariş', 'secure onay', 'banka para', 'banka']"
"['defalarca', 'yüklem', 'rağmen', 'paycel', 'kart', 'geç', 'para', 'üstelik', 'biz', 'ulaş', 'kısım', 'tıkla', 'paylaş', 'çık', 'iletişim', 'bilgi', 'yerine', 'mail', 'adres', 'dekont', 'error', 'hata', 'git', 'mail', 'gerçekten', 'ara', 'problem', 'paycel', 'çözüm', 'bul', 'gerek', 'acilen']","['yerine mail', 'mail', 'mail gerçekten', 'mail adres', 'kart geç']"
"['beş', 'i̇ldiz', 'nedime', 'bak', 'puan', 'sonra', 'gir', 'tekrar', 'deney', 'yaziyoru', 'kötü', 'iyi']","['puan sonra', 'deney yaziyoru', 'tekrar deney', 'gir tekrar', 'yaziyoru kötü']"
"['hesabi', 'don', 'başka', 'birey', 'şifre', 'yenile', 'sayfa', 'tatil', 'kal', 'düzel', 'i̇ldiz', 'sebep', 'usta', 'gurunmesi']","['şifre yenile', 'birey şifre', 'şifre', 'sayfa tatil', 'hesabi']"
"['fatura', 'eskiden', 'kredi', 'kart', 'öde', 'sadece', 'bali', 'kart', 'öde', 'imkan', 'sun', 'bali', 'kart', 'aycell', 'kendi', 'parti', 'degistirmek', 'mum', 'değil', 'aycell', 'kart', 'değil', 'kendi', 'kredi', 'kart', 'fatura', 'iste', 'kart', 'kart', 'para', 'aktar', 'işlev', 'değil', 'gerek', 'var']","['kredi kart', 'kart fatura', 'kart değil', 'eskiden kredi', 'kendi kredi']"
"['hesap', 'don', 'yeni', 'şifre', 'eski', 'gmail', 'git', 'şifre', 'yenile', 'gir']","['şifre yenile', 'yeni şifre', 'şifre eski', 'şifre', 'git şifre']"
"['yıldız', 'yazı', 'görün', 'kampanya', 'katılım', 'sağla', 'yok', 'şöyle', 'hazır', 'limit', 'kullan', 'kadar', 'biri', 'bile', 'ayrıca', 'baş', 'para', 'gönder', 'işlem', 'ücret', 'iken', 'faturali̇ya', 'geç', 'sadet', 'hazır', 'li̇mi̇ti̇ni̇', 'çek', 'bile', 'herşey', 'ücret', 'akli', 'uzak', 'dursun']","['iken faturali', 'ücret iken', 'para gönder', 'faturali ya', 'ücret akli']"
"['kötü', 'gir', 'türkel', 'müşteri', 'böyle', 'gör', 'adam', ""i̇nternet'i"", 'kapa', 'devam', 'sonra', 'i̇nternet', 'hata', 'falan', 'filan', 'falan', 'oruç', 'oruç', 'insan', 'küfür', 'zorla']","['kötü gir', 'küfür zorla', 'oruç insan', 'falan oruç', 'gör adam']"
"['güvenlik', 'neden', 'oturum', 'sonlandırııstır', 'uyarı', 'gerek']","['güvenlik neden', 'sonlandırııstır uyarı', 'oturum sonlandırııstır', 'uyarı gerek', 'güvenlik']"
"['para', 'yük', 'yükle', 'kullan', 'sürekli', 'böyle', 'tekrar', 'para', 'yük', 'şey']","['tekrar para', 'para yük', 'yük şey', 'kullan sürekli', 'yükle kullan']"
"['puan', 'ekran', 'yansı', 'şimdi', 'kadar', 'kaç', 'puan', 'koy', 'sil', 'daha', 'kullan', 'böyle', 'gerek', 'var']","['puan ekran', 'kaç puan', 'ekran yansı', 'daha kullan', 'ekran']"
"['fazla', 'iyi', 'değil']","['iyi değil', 'fazla iyi', 'değil', 'fazla', 'iyi']"
"['böyle', 'rezil', 'yok', 'şey', 'sınır', 'var', 'i̇nternet', 'desen', 'yok', 'dur', 'yer', 'para', 'kes', 'i̇ndi̇rmeyi̇n']","['rezil yok', 'desen yok', 'yok dur', 'yok şey', 'şey sınır']"
"['bulun', 'yer', 'diğer', 'operatör', 'hizmet', 'kalite', 'iyi', 'turkcell', 'kullan']","['operatör hizmet', 'hizmet kalite', 'diğer operatör', 'iyi turkcell', 'turkcell']"
"['hesap', 'don', 'şifre', 'yenile', 'bas', 'posta', 'kod', 'gönder', 'kod', 'hesap', 'giriş']","['şifre yenile', 'hesap giriş', 'gönder kod', 'kod gönder', 'şifre']"
"['şifre', 'bloke', 'posta', 'yönlendiriyortelefon', 'numara', 'var', 'posta', 'şifre', 'yenile', 'posta', 'zaman', 'engel', 'açacak', 'bil']","['posta şifre', 'posta yönlendiriyortelefon', 'bloke posta', 'posta zaman', 'yönlendiriyortelefon numara']"
"['böyle', 'saçma', 'gör', 'hane', 'şifre', 'iste', 'hane', 'yanlış', 'şifre']","['böyle saçma', 'yanlış şifre', 'saçma gör', 'şifre iste', 'hane yanlış']"
"['böyle', 'yok', 'muhteşem']","['yok muhteşem', 'böyle yok', 'yok', 'böyle', 'muhteşem']"
"['eksik', 'var']","['eksik var', 'eksik', 'var']"
"['aycell', 'mobil', 'öde', 'hepsiburada', 'alisverisi', 'keşke', 'old', 'lira', 'lira', 'yansimis', 'numara', 'tasidigim', 'detay', 'acil', 'don', 'lütfen']","['lira lira', 'old lira', 'lira', 'yansimis numara', 'numara tasidigim']"
"['tek', 'gerek', 'önce', 'turkcell', 'operatör', 'bira', 'önce', 'defol', 'git', 'adım', 'dört', 'hata', 'vodafone', 'taşı', 'son', 'iki']","['önce turkcell', 'önce defol', 'adım dört', 'turkcell operatör', 'son iki']"
"['arkadaş', 'etkin', 'yarar', 'para', 'yükle', 'iste', 'gün', 'hesap', 'para', 'banka', 'para', 'çık', 'hesap', 'yok', 'kişi', 'böyle', 'durum', 'karşılaş', 'para', 'rezil', 'mail', 'müşteri', 'hizmet', 'ara', 'ilk', 'dekont', 'iste', 'dekont', 'gönder', 'tek', 'incele', 'anlık', 'işlem', 'para', 'gönder', 'yüklem', 'işlem', 'hafta', 'bul', 'anlam', 'var']","['para gönder', 'mail müşteri', 'işlem para', 'hesap para', 'para çık']"
"['aycell', 'dün', 'beri', 'sahip', 'puan', 'i̇nternet', 'paket', 'rağmen', 'paket', 'halen', 'hat', 'tanımla', 'sorun', 'defalarca', 'yaşa', 'puan', 'boş', 'yer', 'git', 'gerek', 'lütfen', 'böyle', 'kötü', 'sistem', 'insan', 'denli', 'mağdur']","['rağmen paket', 'paket rağmen', 'kötü sistem', 'nternet paket', 'sorun defalarca']"
"['iyi', 'değil', 'pub', 'i̇nternet', 'yükle', 'çalış']","['pub nternet', 'pub', 'değil pub', 'iyi', 'nternet']"
"['son', 'güncel', 'sürüm', 'android', 'zor', 'gir', 'iki', 'kapa', 'ekran', 'önce', 'böyle', 'değil', 'son', 'güncelle', 'kullan', 'hal']","['sürüm android', 'android zor', 'android', 'ekran önce', 'kapa ekran']"
"['geliş', 'lazım', 'i̇nternet', 'puan', 'düşük']","['puan düşük', 'geliş lazım', 'lazım nternet', 'düşük', 'lazım']"
"['geliş', 'gerek', 'nokta', 'var', 'mesela', 'aycell', 'hesap', 'yad', 'kart', 'ilan', 'para', 'gönder', 'telefon', 'numara', 'açıkla', 'kısım', 'gir', 'gerek', 'sürü', 'şekil', 'kullan', 'böyle', 'işlem', 'gör', 'acilen', 'açıkla', 'kısım', 'telefon', 'gir', 'kaldır', 'gerek', 'cinsi', 'para', 'gönder', 'telefon', 'numara', 'gir', 'unut', 'para', 'gün', 'hesap', 'geri', 'gönder', 'değil', 'gün', 'mesela']","['gönder telefon', 'para gönder', 'telefon gir', 'kısım telefon', 'kart ilan']"
"['i̇grenc', 'böyle', 'devam', 'kaldiracam']","['devam kaldiracam', 'böyle devam', 'devam', 'kaldiracam', 'böyle']"
"['gir', 'güncelle', 'sonra', 'düzenle', 'acil']","['güncelle sonra', 'gir güncelle', 'sonra düzenle', 'düzenle acil', 'güncelle']"
"['gece', 'düş', 'hesap', 'gönder', 'nakit', 'muhattar', 'çöz', 'müşteri', 'temsilci', 'bulun', 'eposta', 'ilet', 'zaman', 'para', 'iyi', 'güven', 'havale', 'iste', 'para', 'hesap', 'düş', 'tavsiye', 'güven', 'havale']","['gönder nakit', 'çöz müşteri', 'müşteri temsilci', 'müşteri', 'hesap gönder']"
"['iyi', 'değil']","['iyi değil', 'değil', 'iyi']"
"['git', 'manavcilik', 'taksi', 'şoför', 'sanal', 'kart', 'görün', 'yatirdigim', 'para', 'görün', 'tane', 'koyacak', 'tane', 'koy', 'adam', 'çalış', 'iyi', 'çalış', 'müşteri', 'hizmet', 'bağ', 'hız', 'büyük', 'ihtimal', 'müşteri', 'kaybet', 'ara', 'azal']","['manavcilik taksi', 'çalış müşteri', 'taksi şoför', 'ihtimal müşteri', 'taksi']"
"['arkadaş', 'hat', 'gönder', 'meğer', 'sadece', 'turkcell', 'lazım', 'fatura', 'şakkadanak', 'tabi', 'para', 'aycell', 'dur', 'para', 'şafak', 'bak', 'işlem', 'ücret', 'hiçbir', 'hizmet', 'şaaaak', 'zarar', 'baş', 'bilgi', 'numara', 'falan', 'gir', 'ora', 'kadar', 'getir', 'sen', 'yol', 'şafak', 'kitle']","['lazım fatura', 'fatura şakkadanak', 'hat gönder', 'kadar getir', 'tabi para']"
"['iyi', 'değil', 'şifre', 'unut', 'hiçbir', 'türlü', 'yardımcı', 'seçenek', 'yok', 'rezil', 'allah', 'bela']","['değil şifre', 'yok rezil', 'şifre unut', 'hiçbir türlü', 'yok']"
"['allah', 'bela', 'turkcell', 'salla', 'tool', 'önce', 'puan', 'var', 'puan', 'topla', 'puan', 'çarşamba', 'topla', 'toplam', 'puan', 'gerek', 'puan', 'var', 'siz', 'kağıt', 'yalan', 'dol', 'madrabaz', 'sahtekar', 'operatör', 'siz', 'iyi', 'boş', 'kabak', 'çık', 'tane', 'turkcell', 'hat', 'var', 'iki', 'başka', 'fark', 'operatör', 'taşı']","['puan var', 'var iki', 'madrabaz sahtekar', 'kabak çık', 'sahtekar operatör']"
"['kral', 'posta', 'adres', 'falan', 'herşey', 'doğru', 'hesap', 'don', 'eyvallah', 'gir', 'şifre', 'oluş', 'şifre', 'yenile', 'buton', 'çık', 'abd', 'arda', 'bas', 'çöker', 'şifre', 'yeni', 'ulaş', 'ardından', 'posta', 'şifre', 'yenile', 'gerek', 'yolla', 'vahiy', 'yol', 'falan', 'zaman', 'ulaş', 'söyle', 'bek', 'hız', 'dua', 'edi']","['gir şifre', 'çöker şifre', 'şifre yenile', 'posta şifre', 'şifre']"
"['böyle', 'zorla', 'olmazsahtekarca', 'onaylayınızidtemiyorumiptal']","['olmazsahtekarca onaylayınızidtemiyorumiptal', 'onaylayınızidtemiyorumiptal', 'zorla olmazsahtekarca', 'olmazsahtekarca', 'böyle zorla']"
"['yazılım', 'acilen', 'tekrar', 'düzenle', 'lazım', 'mobil', 'öde', 'kullan', 'ocak', 'kullan', 'şubat', 'kullan', 'mart', 'kullan', 'düzen', 'öde', 'limit', 'lira', 'düşür', 'neden', 'aralık', 'gecik', 'öde', 'ilk', 'fatura', 'arkadaş', 'sen', 'sistem', 'ilk', 'fatura', 'gecik', 'sonra', 'limit', 'azal', 'ocak', 'şubat', 'mart', 'düzen', 'lira', 'öde', 'hala', 'art', 'saçmalık']","['lira düşür', 'fatura gecik', 'öde kullan', 'öde hala', 'yazılım acilen']"
"['i̇nternet', 'yok', 'iyi']","['yok iyi', 'nternet yok', 'yok', 'iyi', 'nternet']"
"['fazla', 'eksik', 'var', 'yetersiz']","['fazla eksik', 'var yetersiz', 'yetersiz', 'eksik', 'eksik var']"
"['salla', 'kazan', 'dan', 'habire', 'puan', 'çık', 'puan', 'lazım', 'hediye', 'zaten', 'hafta', 'geri', 'millet', 'kan']","['lazım hediye', 'hediye zaten', 'puan çık', 'çık puan', 'puan lazım']"
"['sürekli', 'hata', 'giriş', 'işle', 'devam', 'lütfen', 'sonra', 'dene', 'sil', 'sürekli', 'böyle', 'kere', 'giriş', 'kayıt', 'falan', 'bina', 'gir']","['kere giriş', 'giriş işle', 'hata giriş', 'giriş', 'bina gir']"
"['program', 'sebep', 'ogrenebilir', 'böyle', 'sorun', 'yasa']","['sorun yasa', 'program sebep', 'sebep ogrenebilir', 'yasa', 'program']"
"['muhattar', 'yok', 'yatır', 'para', 'hesap', 'geç', 'ayrıca', 'banka', 'hesap', 'geri', 'dön', 'araf', 'kal', 'gün', 'uğraş', 'sadece', 'otomatik', 'mail', 'dolaş', 'kimlik', 'doğrula', 'tamamen', 'şans', 'sakın', 'bulaş', 'ayrıca', 'kötü', 'yorum', 'sil', 'sil', 'emin', 'yorum', 'sil', 'yaz', 'başka', 'oku', 'bak', 'aha', 'sil', 'düşün', 'sağla', 'çalış', 'bilgi']","['hesap geri', 'banka hesap', 'hesap geç', 'ayrıca banka', 'mail dolaş']"
"['para', 'para', 'yolla', 'hal', 'yükle', 'sürekli', 'don', 'dön', 'asla', 'işlem', 'sorun', 'düzenle', 'asla', 'kullan', 'kimse', 'para', 'yüklem', 'din', 'hemen', 'yükle', 'zır', 'dön', 'dön', 'bekle', 'dur', 'biz', 'ulasinsan', 'paylaşım', 'başarı', 'belli', 'zaten', 'basari', 'dalga', 'geç', 'biz', 'ulaş', 'ulaş', 'sun', 'başarı', 'uyarı', 'asla', 'kullan', 'tavsiye']","['yükle sürekli', 'para yolla', 'asla kullan', 'sürekli don', 'sorun düzenle']"
"['tanimlamadigim', 'posta', 'adres', 'şifre', 'yenile', 'iste', 'gönder', 'öyle', 'mail', 'adres', 'kullanmiyorumuygulamada', 'yardimci', 'buton', 'yoktamamiyle', 'saçmalık']","['mail', 'adres kullanmiyorumuygulamada', 'posta adres', 'adres şifre', 'mail adres']"
"['berbat', 'öte', 'kötü', 'geri', 'turkcell', 'bekle', 'deprem', 'tut', 'hat', 'kar', 'gül', 'yazık', 'vodafone', 'mobil', 'i̇nternet', 'giriş', 'komisyon', 'böyle', 'devam']","['turkcell bekle', 'bekle deprem', 'geri turkcell', 'deprem tut', 'turkcell']"
"['beş', 'para', 'turkcell', 'kalite', 'yakış', 'papara', 'iyi', 'var']","['beş para', 'kalite yakış', 'beş', 'turkcell kalite', 'papara iyi']"
"['böyle', 'işlem', 'sistem', 'sorun', 'var', 'çöz', 'sorun', 'lütfen']","['sistem sorun', 'sistem', 'işlem sistem', 'çöz sorun', 'işlem']"
"['sorun', 'düzel', 'çekim', 'dua', 'mail', 'adres', 'dön', 'geç', 'düzenle', 'gelir', 'yad', 'yerine', 'konuş', 'sorun', 'çabuk', 'çöz', 'canlı', 'destek', 'ihtiyaç', 'var']","['sorun çabuk', 'geç düzenle', 'dua mail', 'mail', 'çabuk çöz']"
"['yemin', 'var', 'sacmabir', 'sistem', 'numara', 'basın', 'koy', 'gün', 'icjn', 'iade', 'gün', 'git', 'yemin', 'kurum', 'site']","['numara basın', 'sistem numara', 'numara', 'basın koy', 'kurum site']"
"['kaç', 'kere', 'giriş', 'dene', 'giriş', 'inan', 'böyle', 'aycell', 'pişman']","['pişman', 'aycell pişman', 'kere giriş', 'kaç kere', 'dene giriş']"
"['aycell', 'banka', 'hesap', 'iste', 'aciklama', 'kismina', 'telefon', 'numara', 'yaz', 'telefon', 'numara', 'baş', 'koy', 'gün', 'bekle', 'geri', 'hesap', 'para', 'papara', 'dan', 'şaş', 'başka', 'yer', 'yatır', 'papara', 'çöz', 'çöz', 'aycell', 'turkcell', 'sorun', 'bırak', 'çöz', 'kimse', 'ilgilen', 'bile', 'yazık']","['kismina telefon', 'telefon numara', 'numara yaz', 'banka', 'aycell banka']"
"['limit', 'biraz', 'yüksel', 'daha', 'iyi']","['limit biraz', 'limit', 'biraz yüksel', 'daha iyi', 'yüksel daha']"
