lemmas,onerilen_konular
"['biraz', 'fırsat', 'sun', 'iyi', 'genellikle', 'i̇nternet', 'iyi']","['biraz fırsat', 'iyi genellikle', 'nternet iyi', 'genellikle', 'genellikle nternet']"
"['abi', 'aycell', 'kart', 'kısa', 'sıradapaycell', 'izle', 'para', 'kullan', 'saniye', 'saniye', 'gör', 'magna', 'çık', 'para', 'havale', 'gör', 'izle', 'etki', 'geldiğindebenim', 'derece', 'yukarı', 'izle', 'sevin', 'gerek', 'sorun', 'aycell', 'izle', 'turkcell', 'şirket', 'dolayı', 'müteşekkir']","['saniye gör', 'aycell kart', 'sıradapaycell izle', 'izle turkcell', 'para kullan']"
"['superpuan', 'birik', 'zaten', 'bayati', 'ugrasmak', 'lazım', 'tam', 'yara', 'sure', 'dol', 'bura', 'saçma', 'olmys', 'öncelik', 'düzel']","['ugrasmak lazım', 'zaten bayati', 'birik zaten', 'superpuan birik', 'lazım tam']"
"['aysel', 'eksik', 'bab', 'biraz', 'çalış', 'çabala', 'anla', 'sen']","['bab biraz', 'eksik bab', 'biraz çalış', 'aysel eksik', 'biraz']"
"['iyi', 'sadece', 'kart', 'para', 'yükle', 'ücret', 'iyi']","['ücret iyi', 'sadece kart', 'yükle ücret', 'ücret', 'kart para']"
"['sırf', 'mesaj', 'üst', 'gözük', 'beş', 'yıldız', 'verdimindirecek', 'kişi', 'kesinlikle', 'öner', 'kötü', 'tamamen', 'kazık', 'zaten', 'turkcell', 'kendi', 'sadece', 'siz', 'kazıkla', 'çalış', 'puan', 'siz', 'para', 'harca', 'çalış']","['yıldız verdimindirecek', 'siz kazıkla', 'kazık zaten', 'beş yıldız', 'gözük beş']"
"['kullan', 'para', 'çek', 'fatura', 'yansı', 'i̇stanbul', 'kart', 'para', 'yükle', 'akaryakıt', 'konu', 'iyi', 'mesela', 'sadece', 'shell', 'var', 'anlaş', 'petrol', 'sayı', 'taahhüt', 'bit', 'başka', 'operatör', 'geç', 'sırf', 'aycell', 'var', 'turkcell', 'devam', 'başarı', 'fakat', 'iyi']","['anlaş petrol', 'yükle akaryakıt', 'petrol sayı', 'petrol', 'turkcell devam']"
"['arkadaş', 'hesap', 'son', 'varit', 'hafta', 'kaya', 'harca', 'abone', 'yenile', 'işlem', 'hangi', 'almadimnereye', 'gir', 'para', 'saçma', 'sapan', 'sistem', 'var', 'millet', 'soy', 'resmen']","['abone yenile', 'harca abone', 'arkadaş hesap', 'abone', 'hesap']"
"['herşey', 'güzel', 'tek', 'sorun', 'var', 'oda', 'iste', 'kişi', 'iste', 'kadar', 'puan', 'ata', 'sorun', 'salla', 'puan', 'biraz', 'fazla', 'güzel', 'gerek', 'arz', 'saygilarimla']","['sorun var', 'sorun salla', 'ata sorun', 'puan biraz', 'tek sorun']"
"['iyi', 'kötü']","['iyi kötü', 'kötü', 'iyi']"
"['iyi', 'puanlarimin', 'git', 'pek', 'iyi']","['iyi puanlarimin', 'puanlarimin git', 'pek iyi', 'puanlarimin', 'iyi']"
"['aycell', 'geçerli', 'hediye', 'alışveriş', 'hediye', 'kullan', 'başar', 'alışveriş', 'tamamla', 'tane', 'mail', 'çeki', 'sonra', 'alışveriş', 'kullan', 'otomatik', 'mesaj', 'gönder', 'son', 'ısrar', 'yaz', 'incele', 'mesaj', 'sefer', 'hemen', 'kapa', 'hiçbir', 'suret', 'gir', 'iyi', 'düşün', 'çabuk', 'değer', 'kaybet', 'göz', 'güncelle', 'mail', 'gün', 'aynı', 'cevap', 'yom']","['mail çeki', 'mail gün', 'güncelle mail', 'mail', 'tane mail']"
"['daha', 'iyi']","['daha iyi', 'daha', 'iyi']"
"['httındn', 'fazla', 'gerek']","['httındn fazla', 'fazla gerek', 'fazla', 'gerek', 'httındn']"
"['geçen', 'güzel', 'şimdi', 'boz', 'kart', 'para', 'hata', 'üst', 'hata', 'sene', 'türkel', 'böyle', 'bekle']","['hata sene', 'böyle bekle', 'şimdi boz', 'para hata', 'güzel şimdi']"
"['kare', 'kod', 'pek', 'iyi', 'değil']","['iyi değil', 'kare kod', 'kod', 'değil', 'pek']"
"['üst', 'gözük', 'yıldız', 'şöyle', 'sorun', 'var', 'hesabi', 'dogrulanamiyor']","['yıldız şöyle', 'gözük yıldız', 'yıldız', 'hesabi dogrulanamiyor', 'dogrulanamiyor']"
"['güzel', 'kaç', 'eksik', 'mevcut', 'aycell', 'üzeri', 'harca', 'puan']","['kaç eksik', 'eksik mevcut', 'eksik', 'üzeri harca', 'mevcut aycell']"
"['böyle', 'saçma', 'saçmalık']","['böyle saçma', 'saçma saçmalık', 'saçmalık', 'saçma', 'böyle']"
"['güzel', 'fiyat', 'iyi', 'değil', 'hatır', 'değiş']","['fiyat iyi', 'güzel fiyat', 'fiyat', 'iyi değil', 'iyi']"
"['gün', 'bakiye', 'başka', 'hesap', 'aktar', 'tam', 'sahtekar', 'kere', 'iletişim', 'geç', 'sinle', 'hiçbir', 'sonuç', 'ulaş', 'insan', 'enayi', 'yerine', 'koy', 'iste', 'buyur', 'bukle', 'tek', ""i̇ldiz'i"", 'bile', 'hak', 'yorum', 'mecbur', 'ara']","['tam sahtekar', 'sahtekar kere', 'iletişim geç', 'sahtekar', 'hak yorum']"
"['iyi', 'sadece', 'puan', 'topla', 'zor']","['sadece puan', 'iyi sadece', 'sadece', 'iyi', 'puan']"
"['yıllık', 'türkcell', 'hediye', 'kullan', 'yeni', 'içerik', 'avantaj', 'iyi', 'yanlış', 'yetkili', 'seslen', 'ağır', 'zar', 'zor', 'işlem', 'düzel']","['hediye kullan', 'hediye', 'içerik avantaj', 'türkcell hediye', 'yeni içerik']"
"['iste', 'paket', 'sadece', 'siz', 'belirle', 'paket', 'halbuki', 'para', 'aynı', 'para', 'üstelik', 'kesinti', 'bile', 'banka', 'kart', 'kal', 'iyi']","['aynı para', 'para aynı', 'para üstelik', 'banka kart', 'bile banka']"
"['yeni', 'güncelle', 'iyi', 'gerek', 'güncelle', 'kötü', 'gittikçe', 'hata', 'olay', 'art', 'gece', 'zaten', 'sürekli', 'sistem', 'hata', 'kalite', 'sorun', 'program', 'hal', 'getir', 'yad', 'program', 'geliş', 'kişi', 'güncelle', 'turkcell', 'kalite', 'tekrar', 'orta', 'koy', 'şua', 'operatör', 'siz', 'etkin', 'konu', 'fiyat', 'uygun', 'artı', 'kalite', 'fark', 'var', 'şua', 'dip', 'çök', 'durum', 'arge', 'berbat', 'işle']","['hata kalite', 'gittikçe hata', 'güncelle kötü', 'kalite sorun', 'kalite fark']"
"['uzun', 'zan', 'kullan', 'bırakmistim', 'tekrar', 'gir', 'iste', 'doğrul', 'şifre', 'yanis', 'kabul', 'don', 'yenile', 'eposta', 'yenile', 'gönder', 'gerek', 'lütfen', 'yardımcı', 'gir', 'yenile', 'eposta']","['şifre', 'doğrul şifre', 'yenile eposta', 'eposta yenile', 'şifre yanis']"
"['ömür', 'böyle', 'berbat', 'gör', 'sefer', 'yeni', 'şifre', 'iste', 'kimse', 'yükle', 'yemin', 'kötü', 'berbat', 'berbat', 'berbat', 'öte']","['yeni şifre', 'yemin kötü', 'böyle berbat', 'berbat öte', 'kötü berbat']"
"['iyi', 'paha']","['iyi paha', 'iyi', 'paha']"
"['üst', 'görün', 'yıldız', 'lakin', 'hafta', 'aşk', 'yükle', 'hala', 'kart', 'geç', 'böyle', 'rezil', 'gör', 'para', 'iade', 'konu', 'detay', 'ilet', 'müşteri', 'hizmet']","['kart geç', 'hala kart', 'hafta aşk', 'ilet müşteri', 'geç böyle']"
"['aycell', 'puan', 'kullanım', 'süre', 'tam', 'puan', 'birik', 'i̇nternet', 'çalış', 'hala', 'hafta', 'puan', 'hafta', 'aynı', 'gün', 'süre', 'bit', 'böyle', 'turkcell', 'çık', 'kesinlikle', 'zaten', 'eskiden', 'kullanım', 'süre', 'saçmalık', 'yok', 'şimdi', 'böyle', 'insan', 'birik', 'iste', 'tabii', 'siz', 'böyle', 'dinle', 'turkcell', 'çin']","['süre saçmalık', 'böyle turkcell', 'hala hafta', 'süre bit', 'kullanım süre']"
"['son', 'derece', 'güzel', 'akıl', 'işlem', 'kolay', 'sağla', 'fakat', 'puan', 'konu', 'sorun', 'var', 'geçerli', 'süre', 'biraz', 'uzun', 'tarih', 'kullan', 'şekil', 'gine', 'takıl', 'gerek', 'hariç', 'herşey', 'kusur', 'görün', 'ayrıcalık', 'turkcell', 'mahsus']","['kolay sağla', 'akıl işlem', 'işlem kolay', 'güzel akıl', 'biraz uzun']"
"['dikkat', 'para', 'aycell', 'çöplük', 'ziyan', 'git', 'papara', 'kart', 'hiçbir', 'ücret', 'kuruş', 'dahi', 'kadar', 'kes', 'bird', 'cashback', 'özellik', 'var', 'dürüm', 'lira', 'lira', 'geri', 'cep', 'var', 'iyi', 'anlaş', 'firma', 'kadar', 'indirim', 'var', 'aycell', 'sıra', 'para', 'insan', 'sömür', 'bin', 'türlü', 'yol', 'ara', 'böyle', 'devam', 'paycelledittamam', 'tamam', 'inan', 'bak', 'öyle']","['çöplük ziyan', 'indirim var', 'kadar indirim', 'aycell çöplük', 'sıra para']"
"['fena', 'değil', 'gine', 'iyi', 'yan', 'tavsiye']","['fena değil', 'gine iyi', 'iyi yan', 'yan tavsiye', 'iyi']"
"['paket', 'düşük', 'kardeş', 'öze', 'i̇nternet', 'iyi']","['kardeş öze', 'nternet iyi', 'düşük kardeş', 'iyi', 'öze nternet']"
"['iyi', 'değil']","['iyi değil', 'değil', 'iyi']"
"['iyi', 'değil', 'iyi', 'calısıyır']","['değil iyi', 'iyi değil', 'iyi calısıyır', 'calısıyır', 'iyi']"
"['iyi', 'değil']","['iyi değil', 'değil', 'iyi']"
"['topla', 'aycell', 'puan', 'kaybol', 'yeni', 'kazan', 'zaten', 'gör', 'bile', 'telefon', 'boşuna', 'yer', 'kapla', 'böyle', 'devam', 'sil']","['telefon boşuna', 'bile telefon', 'kaybol yeni', 'puan kaybol', 'boşuna yer']"
"['iyi', 'zor', 'gün', 'dost']","['gün dost', 'zor gün', 'gün', 'iyi zor', 'iyi']"
"['iyi', 'değil', 'puan']","['iyi değil', 'değil puan', 'değil', 'iyi', 'puan']"
"['gün', 'önce', 'yüklem', 'hala', 'hesap', 'geç', 'kötü', 'dandik', 'bulaş', 'şiddet', 'öner', 'bulaş']","['geç kötü', 'bulaş şiddet', 'dandik bulaş', 'şiddet öner', 'gün önce']"
"['puan', 'kır', 'hafta', 'iyi']","['hafta iyi', 'hafta', 'kır hafta', 'iyi', 'puan kır']"
"['güzel', 'puan', 'paylaş', 'kere', 'öyle', 'güzel', 'değil', 'artır', 'iyi']","['güzel puan', 'artır iyi', 'puan paylaş', 'güzel', 'iyi']"
"['iyi', 'kötü']","['iyi kötü', 'kötü', 'iyi']"
"['şöyle', 'söyle', 'gerek', 'sala', 'kazan', 'puan', 'puan', 'duruk', 'puan', 'gunn', 'zorla', 'puan', 'topla', 'obur', 'kazandibi', 'puan', 'kule', 'sure', 'dol', 'böylelikle', 'birey', 'kazan', 'anlam', 'kal', 'sala', 'topla', 'guncelemesinde', 'puan', 'i̇nternet', 'şey', 'kazan', 'dem', 'yine', 'saadi', 'puan', 'hafta', 'puan', 'gerçekten', 'anlam', 'kalp', 'kulanilamaz', 'pilayce', 'tesekurler']","['zorla puan', 'kazan anlam', 'obur kazandibi', 'kazan puan', 'puan gerçekten']"
"['böyle', 'saçmalık', 'para', 'süre', 'sonra', 'git', 'lanet', 'var', 'harca', 'kal']","['para süre', 'saçmalık para', 'sonra git', 'süre sonra', 'süre']"
"['sadece', 'tek', 'eksik', 'rahat', 'hatta', 'fatura', 'yansı']","['eksik rahat', 'hatta fatura', 'tek eksik', 'fatura yansı', 'eksik']"
"['berbat', 'hayat', 'yaşa', 'büyük', 'pişman', 'lira', 'git', 'lanet', 'yüz', 'öner', 'dur', 'yer', 'para', 'kes', 'geri']","['pişman lira', 'berbat hayat', 'büyük pişman', 'pişman', 'yer para']"
"['ara', 'sıra', 'hediye', 'para', 'iyi']","['hediye para', 'para iyi', 'hediye', 'sıra hediye', 'iyi']"
"['allah', 'siz', 'razı', 'allah', 'cennet', 'koy', 'hafta']","['allah cennet', 'allah siz', 'allah', 'razı allah', 'siz razı']"
"['bozuk', 'lütfen', 'gerek']","['bozuk lütfen', 'lütfen gerek', 'lütfen', 'gerek', 'bozuk']"
"['aycell', 'kanka', 'sadece', 'turkcell', 'operatör', 'iyi']","['sadece turkcell', 'turkcell operatör', 'turkcell', 'operatör iyi', 'aycell kanka']"
"['kadar', 'iyi', 'kart', 'para', 'yatır', 'gerçekten', 'can', 'sıkıcı', 'dün', 'dene', 'tam', 'kal', 'hepsi', 'aynı', 'sorun', 'banka', 'işle', 'izin', 'saçma', 'sorun', 'çöz']","['sorun banka', 'banka işle', 'para yatır', 'saçma sorun', 'banka']"
"['kötü', 'vodafone', 'giyim', 'çoğu', 'haktan', 'turkcell', 'faydalan', 'tek', 'iyi', 'yan', 'kullan']","['vodafone giyim', 'giyim çoğu', 'kötü vodafone', 'giyim', 'vodafone']"
"['baş', 'kötü', 'şimdi', 'düzel', 'öneri', 'kayıt', 'fatura', 'çık', 'bildirim', 'gönder', 'zor', 'gerek']","['kayıt fatura', 'fatura çık', 'gönder zor', 'fatura', 'öneri kayıt']"
"['harca', 'kazan', 'herkes', 'kullan', 'gerek', 'kart', 'sanal', 'kart', 'oluş', 'güven', 'alışveriş', 'harca', 'puan', 'birik', 'puan', 'i̇nternet', 'olay', 'store', 'bakiye', 'kazan', 'banka', 'değil', 'kanka']","['gerek kart', 'kart oluş', 'sanal kart', 'güven alışveriş', 'oluş güven']"
"['sakın', 'üye', 'fatura', 'yansı', 'önce', 'yansı', 'gerek', 'kredi', 'kart', 'zaten', 'herkes', 'var', 'uğraş', 'değ']","['kredi kart', 'kart zaten', 'gerek kredi', 'fatura yansı', 'kredi']"
"['herşey', 'güzel', 'sev', 'kart', 'zaman', 'kullan', 'gerek', 'alışveriş', 'gerekse', 'fatura', 'öde', 'sık', 'fatura', 'aycell', 'öde', 'tek', 'sıkıntı', 'artık', 'bayi', 'git', 'iste', 'üzeri', 'kart', 'para', 'yatır', 'i̇nternet', 'üzeri', 'önce', 'böyle', 'problem', 'yok', 'sonradan', 'lütfen', 'evvel', 'çözüm', 'getir', 'iste', 'saygı']","['gerekse fatura', 'fatura öde', 'alışveriş gerekse', 'gerek alışveriş', 'üzeri kart']"
"['ister', 'optimizasyon', 'ister', 'işlev', 'açı', 'rezalet', 'içersi', 'birçok', 'içer', 'sadece', 'para', 'kazan', 'herhalde', 'örnek', 'i̇nternet', 'kazan', 'kart', 'para', 'sonradan', 'lazım', 'malum', 'yer', 'geç', 'kart', 'kendi', ""i̇van'ıma"", 'çek', 'kaç', 'lira', 'yok', 'ana', 'sat', 'para', 'gönder', 'kısım', 'full', 'hata', 'baş', 'sil', 'çalış', 'eksik', 'yaz', 'ilan', 'sonra', 'hata', 'salak', 'saçma', 'aycell', 'yerine', 'ininal', 'tos', 'öner', 'iyi']","['ister optimizasyon', 'optimizasyon ister', 'ister işlev', 'kazan kart', 'herhalde örnek']"
"['bil', 'kaç', 'kullan', 'başka', 'kart', 'kullan', 'iyi', 'aycell']","['kart kullan', 'başka kart', 'kaç kullan', 'kullan iyi', 'kullan başka']"
"['aycell', 'turkcell', 'hediye', 'çeki', 'puan', 'çeki', 'kullan', 'dijital', 'para', 'sek', 'kaldır', 'sonunda', 'müşteri', 'hizmet', 'ara', 'yardımcı', 'çeki', 'kullan', 'fatura', 'yansı', 'otomatik', 'düş', 'son', 'dusmesi', 'gerek', 'fatura', 'yansitmislar', 'turkcell', 'müşteri', 'hizmet', 'kesinlikle', 'sahip', 'çık', 'paycel', 'harca', 'aman', 'düş', 'düş', 'çözüm', 'ekip', 'basın', 'arkadaş', 'yazık', 'sakin']","['sonunda müşteri', 'turkcell müşteri', 'fatura yansitmislar', 'fatura yansı', 'gerek fatura']"
"['iyi', 'fena', 'değil']","['fena değil', 'iyi', 'iyi fena', 'değil', 'fena']"
"['hal', 'salla', 'puan', 'böyle', 'böyle', 'bin', 'puan', 'i̇nternet', 'alican', 'bide', 'puan', 'süre', 'bitityo']","['puan böyle', 'puan süre', 'bin puan', 'böyle bin', 'süre bitityo']"
"['kot', 'harca', 'soruşturmamaksızın', 'maç', 'kazan', 'takım', 'var', 'yüz', 'burak', 'yasin', 'kupa', 'kasti', 'son', 'zaman', 'tarih', 'itibari', 'ilk', 'baş', 'gir', 'ara', 'iste', 'dik', 'iyi', 'kullaniyom', 'elif', 'zor', 'sen', 'napiyon', 'nasıl', 'ayim', 'iyi', 'akşam', 'can', 'yarın', 'okul', 'tatil', 'yaziyon', 'yaa', 'tek', 'baş', 'dünya', 'savaş', 'özür', 'dile']","['akşam can', 'maç', 'sen napiyon', 'maç kazan', 'baş dünya']"
"['menü', 'yükle', 'süre', 'biraz', 'hız', 'hal', 'güzel', 'işlem', 'takip', 'iyi', 'yön']","['menü yükle', 'biraz hız', 'hız hal', 'hız', 'menü']"
"['siz', 'resmen', 'dolandırıcı', 'kart', 'üzeri', 'i̇stanbul', 'kart', 'yüklem', 'sonra', 'bak', 'işlem', 'bedel', 'sekiz', 'fatura', 'yansı', 'bre', 'vicdan', 'madem', 'böyle', 'işlem', 'bedel', 'bilgi', 'yazık', 'cevap', 'üzeri', 'yaz', 'ebet', 'kurum', 'işlem', 'bedel', 'gizli', 'insan', 'işlem', 'bedel', 'kadar', 'kes', 'aycell']","['dolandırıcı kart', 'kart üzeri', 'bedel kadar', 'fatura yansı', 'kart yüklem']"
"['önce', 'biraz', 'iyi', 'şimdi', 'kesin', 'puan', 'kullan', 'durum', 'getir', 'lazım', 'bide', 'kesinlikle', 'puan', 'sil', 'puan', 'kullan', 'sil', 'son', 'zaman', 'boş', 'dönüş', 'düzelt', 'hediye', 'puan', 'git']","['puan kullan', 'puan git', 'kesin puan', 'şimdi kesin', 'kesinlikle puan']"
"['olay', 'store', 'kullan', 'puan', 'gönder', 'fakat', 'hiçbir', 'şekil', 'kullan', 'sürekli', 'hata', 'madem', 'kullan', 'böyle', 'gerek', 'mesaj', 'gönder', 'zaman']","['mesaj', 'hata madem', 'mesaj gönder', 'sürekli hata', 'gerek mesaj']"
"['berbat', 'paycel', 'hesap', 'para', 'transfer', 'böyle', 'gör', 'hafta', 'para', 'kes', 'birdaha', 'siz', 'kullan']","['hafta para', 'hesap para', 'paycel hesap', 'gör hafta', 'hesap']"
"['böyle', 'saçma', 'gör', 'puan', 'sınır', 'saçma', 'kimse', 'gönder', 'kimse', 'hafta', 'puan', 'hafta', 'dol', 'git', 'kullan', 'anlam', 'var']","['kimse hafta', 'saçma kimse', 'sınır saçma', 'böyle saçma', 'saçma gör']"
"['kart', 'berbat', 'para', 'yatiriyosunuz', 'para', 'cekiyosunuz', 'para', 'kes', 'siz', 'tavsiye', 'cari', 'alicaginiza', 'ininal', 'papara', 'kart', 'ali', 'iyi', 'paycellkart', 'yer', 'gecerlidegil']","['para yatiriyosunuz', 'yatiriyosunuz para', 'papara kart', 'iyi paycellkart', 'cekiyosunuz para']"
"['google', 'olay', 'kod', 'hediye', 'bölüm', 'aktif', 'yaz', 'bas', 'olay', 'store', 'atiye', 'olay', 'store', 'aycell', 'ekle', 'hay', 'kod', 'olay', 'store', 'var', 'hak', 'helal', 'yerine', 'i̇nternet', 'iyi', 'ulaş', 'say', 'turkcell']","['google olay', 'olay store', 'google', 'kod olay', 'kod hediye']"
"['gerçekten', 'güzel', 'ulaşım', 'şekil', 'iyi', 'kapanyalari', 'aynı', 'şekil', 'iyi', 'fakat', 'hesap', 'işlem', 'kes', 'ücretkomisyon', 'fazla', 'örnek', 'yükle', 'öyle', 'gerek', 'yükle', 'gerek']","['örnek yükle', 'gerek yükle', 'ücretkomisyon fazla', 'ulaşım şekil', 'güzel ulaşım']"
"['güzel', 'yön', 'diğer', 'operatör', 'fatura', 'öde', 'güzel', 'eksik', 'yön']","['operatör fatura', 'fatura öde', 'diğer operatör', 'öde güzel', 'fatura']"
"['keşke', 'fazla', 'i̇nternet', 'kampanya']","['nternet kampanya', 'kampanya', 'keşke fazla', 'fazla', 'keşke']"
"['güzel', 'eksik', 'var', 'örnek', 'aycell', 'kart', 'cip', 'temas', 'özellik']","['kart cip', 'cip temas', 'temas özellik', 'aycell kart', 'örnek']"
"['berbat', 'turkcell', 'kart', 'para', 'yatır', 'sonra', 'para', 'çek', 'zaman', 'banka', 'kart', 'koy', 'uyduruk', 'kimse', 'tavsiye']","['banka kart', 'turkcell kart', 'para yatır', 'para çek', 'sonra para']"
"['baş', 'gorunsundiye', 'yıldız', 'tam', 'rezalet', 'para', 'rezil', 'iste', 'iyi', 'günlük', 'çekim', 'söyle', 'zorla', 'çek', 'sakın', 'kullan', 'tavsiye']","['çek sakın', 'sakın kullan', 'zorla çek', 'gorunsundiye yıldız', 'yıldız tam']"
"['tam', 'rezalet', 'koskoca', 'turkcell', 'abone', 'kan', 'böyle', 'acmasi', 'utanç', 'verici', 'sadece', 'yazık']","['utanç verici', 'acmasi utanç', 'utanç', 'sadece yazık', 'kan böyle']"
"['kredi', 'kar', 'mil', 'master', 'hal', 'iyi', 'değil']","['kredi kar', 'kredi', 'iyi değil', 'mil master', 'mil']"
"['yıldız', 'üst', 'gör', 'tamam', 'güzel', 'keşke', 'turkcell', 'para', 'çek', 'atp', 'çek', 'zaman', 'kesinti', 'paycel', 'kart', 'var', 'bağ', 'hesap', 'sil', 'lütfen']","['keşke turkcell', 'turkcell para', 'paycel kart', 'çek atp', 'sil lütfen']"
"['turkcell', 'mobil', 'öde', 'aycell', 'alt', 'müşteri', 'soy', 'sadece', 'faiz', 'töhaş', 'fahiş', 'geç', 'tahsilat', 'bedel', 'alt', 'hak', 'kazanç', 'sağla', 'soyguncu', 'operatör', 'turkcell', 'aycell', 'tüket', 'hak', 'git', 'başvuru', 'vodafone', 'geç']","['sağla soyguncu', 'operatör turkcell', 'turkcell mobil', 'turkcell aycell', 'turkcell']"
"['üzeri', 'telefon', 'numara', 'para', 'gönder', 'para', 'puan', 'böyle', 'saçmalık', 'kart', 'para', 'cekemiyceksek', 'kart', 'fatura', 'para', 'yansı', 'ekim', 'yapılacagina', 'dair', 'mesaj', 'şifre', 'hicbirsey', 'acilen', 'hallet', 'boş', 'boş', 'git', 'para', 'iade']","['saçmalık kart', 'kart fatura', 'gönder para', 'para gönder', 'cekemiyceksek kart']"
"['turkcell', 'aycell', 'geç', 'tahsilat', 'bedel', 'töhaş', 'alt', 'müşterilerilerinden', 'hak', 'kazanç', 'sağla', 'ücret', 'ödemeyimin', 'tüket', 'hakem', 'heyet', 'götür', 'sözleşme', 'hak', 'sebep', 'fesih']","['tüket hakem', 'geç tahsilat', 'ücret ödemeyimin', 'ödemeyimin tüket', 'götür sözleşme']"
"['turkcell', 'aycell', 'hak', 'kazanç', 'sağla', 'kimse', 'bulaş', 'mobil', 'öde', 'aycell', 'para', 'tuzağidir', 'töhaş', 'geç', 'tahsilat', 'bedel', 'adi', 'alt', 'vurgun', 'haberi̇ni̇z']","['öde aycell', 'para tuzağidir', 'tuzağidir', 'tuzağidir töhaş', 'kazanç sağla']"
"['sev', 'puan', 'puan', 'yad', 'bide', 'puan', 'kazan', 'puan', 'yad', 'şöyle', 'puan', 'puan', 'sil', 'zaten', 'sadece', 'puan', 'kazan', 'sağlık', 'gün']","['puan kazan', 'sadece puan', 'şöyle puan', 'kazan puan', 'yad şöyle']"
"['turkcell', 'firma', 'yetersiz', 'gör', 'aycell', 'kazan', 'kazan', 'yarış', 'kazan', 'rağmen', 'puan', 'soru', 'para', 'cevapla', 'böyle', 'şirket', 'dolandır', 'ilgili', 'kur']","['turkcell firma', 'firma yetersiz', 'turkcell', 'kazan rağmen', 'rağmen puan']"
"['sahtekar', 'dolandırıcı', 'kuruluş', 'turkcell', 'finansal', 'erken', 'yaptiğim', 'bayi', 'erken', 'kapa', 'yaptigim', 'eksik', 'finansman', 'hala', 'borç', 'var', 'konu', 'öde', 'kabul', 'öde', 'bayi', 'banka', 'kendi', 'finansman', 'bolumleride', 'dahil', 'borç', 'bulun', 'rağmen', 'borç', 'var', 'deyip', 'ustumede', 'acil', 'takip', 'koy', 'saat', 'cozecez', 'rağmen', 'saat', 'geç', 'yoz', 'gün', 'ara', 'rame', 'yoz', 'sun', 'muhatap', 'dahi', 'bul', 'acil', 'takip', 'koy', 'banka', 'sorun', 'yasa', 'sahtekar', 'dolandirici', 'kurulu', 'gör']","['rağmen borç', 'banka sorun', 'hala borç', 'finansman bolumleride', 'finansman hala']"
"['aycell', 'aycell', 'kart', 'para', 'aktar', 'dahi', 'kes', 'böyle', 'sacmalik', 'olamazdusunun', 'kendi', 'hesabi', 'kendi', 'kartiniza', 'aktar', 'sarf', 'yüz', 'siz', 'talep', 'kredi', 'yad', 'banka', 'parti', 'var', 'tamamen', 'gerek']","['kartiniza aktar', 'kredi', 'kredi yad', 'talep kredi', 'kendi kartiniza']"
"['karakul', 'iste', 'yaş', 'kardeş', 'öner']","['kardeş öner', 'yaş kardeş', 'kardeş', 'karakul iste', 'iste yaş']"
"['kesinlikle', 'kullanmayınher', 'kullanım', 'ücret', 'ödersinizkredi', 'parti', 'debi', 'cari', 'kullan', 'iyi', 'para', 'cep', 'kal', 'para', 'turkcell', 'beklenirdimilleti', 'dolandır']","['ödersinizkredi parti', 'ödersinizkredi', 'ücret ödersinizkredi', 'kullanım ücret', 'iyi para']"
"['i̇ninaldan', 'iyi', 'giyim', 'işlem', 'ücret', 'yok', 'fazla']","['giyim işlem', 'iyi giyim', 'giyim', 'ücret yok', 'yok fazla']"
"['iyi', 'yalnız', 'ekim', 'ayı', 'tam', 'aycell', 'kart', 'yatır', 'şua', 'hesap', 'gözük', 'yardımcı', 'sevin']","['kart yatır', 'şua hesap', 'hesap gözük', 'aycell kart', 'iyi']"
"['yeterince', 'net', 'var', 'yine', 'güncelle', 'illet', 'wifi', 'gerek']","['wifi gerek', 'wifi', 'illet wifi', 'yeterince net', 'yeterince']"
"['kötü', 'gerek']","['kötü gerek', 'kötü', 'gerek']"
"['kart', 'var', 'iyi', 'i̇nternet', 'kazan']","['iyi nternet', 'iyi', 'var iyi', 'kazan', 'nternet kazan']"
"['konu', 'hemen', 'çöz', 'iste', 'yaz', 'tam', 'gün', 'çöz', 'insan', 'uğraş', 'hoş', 'git', 'aycell', 'kart', 'yat', 'şua', 'tam', 'gün', 'geç', 'halen', 'kart', 'yükle', 'cüzdan', 'bölüm', 'görün', 'siz', 'kim', 'şikayet', 'gerek', 'bira', 'önce', 'para', 'kart', 'yükle', 'yet', 'artık', 'bık', 'siz', 'uygulamnizdan', 'allah', 'bela', 'para', 'nekadar', 'hayat', 'anla', 'müşteri', 'hizmet', 'anla']","['anla müşteri', 'yükle cüzdan', 'siz uygulamnizdan', 'gün geç', 'insan uğraş']"
"['kimlik', 'doğrula', 'zahmet', 'limit', 'artır', 'işkence', 'muadil', 'kart', 'program', 'basit', 'kampanya', 'katıl', 'ilgili', 'harca', 'hal', 'puan', 'yat', 'çözüm', 'bulun', 'gerek', 'öneri', 'beklenti', 'sun', 'bil', 'fazla', 'yardım', 'iste', 'maaş', 'bağlama', 'lazım', 'bedava', 'çalış']","['artır işkence', 'maaş bağlama', 'limit artır', 'basit kampanya', 'kampanya katıl']"
"['iyi', 'değil', 'iyi']","['değil iyi', 'iyi değil', 'değil', 'iyi']"
"['geliş', 'lazım', 'eksik', 'basit', 'program']","['basit program', 'eksik basit', 'lazım eksik', 'program', 'eksik']"
"['salla', 'kaz', 'toplam', 'sonra', 'bak', 'düş', 'böyle', 'sani', 'adam', 'akıl']","['sani adam', 'adam akıl', 'bak düş', 'düş böyle', 'sonra bak']"
